date,value
2019-07-24,108.35646194328778
2019-07-25,102.06839314621028
2019-07-26,101.25492604104446
2019-07-27,105.31292363428767
2019-07-28,109.63341631692377
2019-07-29,108.65254268233325
2019-07-30,109.91702447907682
2019-07-31,109.27021795283697
2019-08-01,103.59417722494562
2019-08-02,103.17530620505279
2019-08-03,103.20392802959185
2019-08-04,104.00443571427292
2019-08-05,105.77802747740807
2019-08-06,107.46368753522766
2019-08-07,106.12812196787962
2019-08-08,102.0902743080604
2019-08-09,100.18180775872663
2019-08-10,104.43564624532966
2019-08-11,105.94353644087602
2019-08-12,109.5744021081133
2019-08-13,111.40281677176715
2019-08-14,108.69097267218855
2019-08-15,109.80233323828465
2019-08-16,101.87059489297462
2019-08-17,103.95771584157681
2019-08-18,104.03795151866764
2019-08-19,110.8611727488902
2019-08-20,112.79324367850839
2019-08-21,102.52569747852883
2019-08-22,98.88016322621522
2019-08-23,100.87634248243914
2019-08-24,103.17159976950755
2019-08-25,106.02569767447925
2019-08-26,106.51266454099623
2019-08-27,107.62125884755545
2019-08-28,106.66351058008425
2019-08-29,102.45921478269914
2019-08-30,102.9198902834415
2019-08-31,96.07817781311438
2019-09-01,102.6521852409537
2019-09-02,102.48438252087665
2019-09-03,107.00633032941964
2019-09-04,103.95925712922508
2019-09-05,99.10478437957809
2019-09-06,99.70784300506966
2019-09-07,97.93573861685587
2019-09-08,99.30960218770275
2019-09-09,99.60394423402388
2019-09-10,103.18936818676403
2019-09-11,104.05396900617744
2019-09-12,103.73904825470093
2019-09-13,100.09850523053004
2019-09-14,102.82525664344698
2019-09-15,103.4368237710352
2019-09-16,104.7938089822048
2019-09-17,106.62937715017276
2019-09-18,106.70675976987249
2019-09-19,101.27140528574755
2019-09-20,98.74833048499983
2019-09-21,99.16505646748487
2019-09-22,102.04601129874794
2019-09-23,102.14063154536898
2019-09-24,106.63489630635848
2019-09-25,103.00241218042449
2019-09-26,101.74961026338812
2019-09-27,97.4454099537328
2019-09-28,99.91290136308334
2019-09-29,103.09700488244096
2019-09-30,103.7500314858396
2019-10-01,109.76045529196655
2019-10-02,106.19076796106033
2019-10-03,106.33060168657781
2019-10-04,103.76870462755954
2019-10-05,99.9288293536149
2019-10-06,101.2181719741098
2019-10-07,105.19963879113153
2019-10-08,105.51011896932044
2019-10-09,103.76572259314767
2019-10-10,100.29169729799479
2019-10-11,94.532951474298
2019-10-12,97.43536183009245
2019-10-13,95.74953845417045
2019-10-14,102.97990836404898
2019-10-15,102.7923937690384
2019-10-16,100.91446567353393
2019-10-17,99.47622894360676
2019-10-18,99.57713682888621
2019-10-19,96.6137853642986
2019-10-20,96.78153406595061
2019-10-21,99.99441794804062
2019-10-22,98.51500193169127
2019-10-23,98.79041060735143
2019-10-24,103.37701173096026
2019-10-25,98.04864177146136
2019-10-26,101.4545960279508
2019-10-27,99.91323772963284
2019-10-28,104.92224863118635
2019-10-29,105.06245819886358
2019-10-30,103.95741258020253
2019-10-31,103.17799347144762
2019-11-01,105.29948802774412
2019-11-02,103.52044396770223
2019-11-03,104.795607355277
2019-11-04,104.01873131294734
2019-11-05,107.29211423151249
2019-11-06,104.72554398243838
2019-11-07,104.49368731550238
2019-11-08,101.68462534682362
2019-11-09,106.30686333600377
2019-11-10,101.0171461866777
2019-11-11,104.58249753660348
2019-11-12,108.65417457940286
2019-11-13,105.40788312340564
2019-11-14,101.11299746748983
2019-11-15,100.19139094457171
2019-11-16,98.32962729943934
2019-11-17,103.51037578609652
2019-11-18,112.85920552607215
2019-11-19,113.06769357777134
2019-11-20,105.72853866155923
2019-11-21,101.49633787861096
2019-11-22,100.46244224619583
2019-11-23,104.87045294691058
2019-11-24,104.25372971582546
2019-11-25,105.81439320088079
2019-11-26,110.08996539814461
2019-11-27,109.96869331862632
2019-11-28,104.94436268797253
2019-11-29,100.56812874271365
2019-11-30,99.04217123641543
2019-12-01,102.74914586514572
2019-12-02,101.88780154775918
2019-12-03,108.71334620180924
2019-12-04,106.2178897528077
2019-12-05,106.12342896015687
2019-12-06,109.05150964728377
2019-12-07,109.79367601920751
2019-12-08,106.47530383947161
2019-12-09,111.68809196543097
2019-12-10,114.21824900851126
2019-12-11,108.69788670142518
2019-12-12,104.1018023355238
2019-12-13,103.8745117044705
2019-12-14,101.36720925027072
2019-12-15,110.24329771493304
2019-12-16,105.59602938812783
2019-12-17,106.71023904238503
2019-12-18,107.48017932187062
2019-12-19,106.0266410303563
2019-12-20,105.93309921651822
2019-12-21,107.47448584072811
2019-12-22,109.07938705078043
2019-12-23,114.5923545122848
2019-12-24,108.33566234363353
2019-12-25,109.41404884817035
2019-12-26,106.19335942562954
2019-12-27,106.5292202738023
2019-12-28,108.20105053508159
2019-12-29,108.24051691418879
2019-12-30,110.42930248231532
2019-12-31,114.61830107268912
2020-01-01,113.41880616736961
2020-01-02,108.50027908460982
2020-01-03,112.83996486787136
2020-01-04,116.56611104424186
2020-01-05,110.8296895259357
2020-01-06,114.44140714212035
2020-01-07,121.13341033540041
2020-01-08,117.73070546944285
2020-01-09,113.09639085818273
2020-01-10,109.67578113628632
2020-01-11,108.79073897012192
2020-01-12,111.45946168102034
2020-01-13,113.17570733053103
2020-01-14,116.82909901459715
2020-01-15,113.6643468447608
2020-01-16,110.4229594638525
2020-01-17,106.72776704400285
2020-01-18,109.44497228776666
2020-01-19,110.6192089020696
2020-01-20,114.36410331029606
2020-01-21,118.64358704745328
2020-01-22,116.89434854185423
2020-01-23,114.67064742834638
2020-01-24,112.91028914062562
2020-01-25,112.77437424158286
2020-01-26,114.44893302533698
2020-01-27,116.15567371480368
2020-01-28,119.22697245091858
2020-01-29,114.07182001340978
2020-01-30,116.19702763818837
2020-01-31,113.27692198594596
2020-02-01,111.45801077945619
2020-02-02,113.56992526860542
2020-02-03,115.42845000376361
2020-02-04,117.98125461449465
2020-02-05,115.0269326903885
2020-02-06,116.61481551779993
2020-02-07,111.93163409048063
2020-02-08,107.63175618949782
2020-02-09,111.95058977667
2020-02-10,111.96192901114917
2020-02-11,116.59860223345589
2020-02-12,119.41448618474081
2020-02-13,117.62585283762805
2020-02-14,111.43181653893313
2020-02-15,111.68670769398108
2020-02-16,120.31930107577813
2020-02-17,121.59295689960884
2020-02-18,121.02012999058468
2020-02-19,121.62756887764404
2020-02-20,123.46869036218685
2020-02-21,120.79233134214397
2020-02-22,118.11576732103171
2020-02-23,119.75432840452862
2020-02-24,122.52913235286549
2020-02-25,120.26066685710167
2020-02-26,116.43719595203781
2020-02-27,115.78433020746381
2020-02-28,112.49369311657884
2020-02-29,114.67063156266562
2020-03-01,118.09822260202647
2020-03-02,126.53669624853282
2020-03-03,121.61958297401495
2020-03-04,119.66642330326798
2020-03-05,116.86895184671329
2020-03-06,116.71504624228378
2020-03-07,119.44714508449886
2020-03-08,118.85104085733518
2020-03-09,119.23172424746389
2020-03-10,117.01438526424454
2020-03-11,116.0952428520588
2020-03-12,117.46520042096532
2020-03-13,116.2381039713757
2020-03-14,114.35547936248537
2020-03-15,117.35389872402031
2020-03-16,121.00083088133638
2020-03-17,123.30951240049131
2020-03-18,119.66238465204158
2020-03-19,117.13242366294917
2020-03-20,111.64281175538359
2020-03-21,112.36591388573422
2020-03-22,121.71307596953913
2020-03-23,117.36458751945732
2020-03-24,119.91071771103329
2020-03-25,120.48400642995858
2020-03-26,117.29117757773497
2020-03-27,114.3620755298508
2020-03-28,116.29962170349877
2020-03-29,119.34023237978884
2020-03-30,121.78100575076924
2020-03-31,117.91811283517458
2020-04-01,118.85115146234416
2020-04-02,115.5068970278479
2020-04-03,114.36025739091681
2020-04-04,117.06993198191243
2020-04-05,121.30355786587675
2020-04-06,125.04460079398305
2020-04-07,122.69789176660736
2020-04-08,123.45274373983277
2020-04-09,122.42087975353539
2020-04-10,121.32812286115296
2020-04-11,122.74550660614
2020-04-12,121.57933060697458
2020-04-13,122.43935417555181
2020-04-14,124.91134025150788
2020-04-15,118.55388974416122
2020-04-16,117.98290264716626
2020-04-17,115.30750925623094
2020-04-18,115.85373238492934
2020-04-19,114.73623713751641
2020-04-20,117.8046553382688
2020-04-21,120.82758584810574
2020-04-22,122.43228274442595
2020-04-23,121.35071845655845
2020-04-24,117.63574772980341
2020-04-25,117.07993164748208
2020-04-26,117.3406363704811
2020-04-27,121.90623836353319
2020-04-28,121.71888360800246
2020-04-29,121.89162456504292
2020-04-30,122.83878847837771
2020-05-01,118.14204730001458
2020-05-02,113.79456317861793
2020-05-03,115.72449892279984
2020-05-04,116.37320217484887
2020-05-05,116.88784116655792
2020-05-06,121.45508155736128
2020-05-07,118.5905061328105
2020-05-08,112.4537227275943
2020-05-09,116.61886330086222
2020-05-10,121.8712165590895
2020-05-11,121.28337375758034
2020-05-12,119.85247675395333
2020-05-13,118.22415390439076
2020-05-14,117.12501519904443
2020-05-15,116.94218070354508
2020-05-16,119.4023899860373
2020-05-17,122.52406736009637
2020-05-18,125.05950515413765
2020-05-19,126.10223378443149
2020-05-20,122.85834061902783
2020-05-21,114.07024333381943
2020-05-22,113.41636014999965
2020-05-23,115.43795686296117
2020-05-24,116.55925648743965
2020-05-25,121.5916623612062
2020-05-26,120.00679245960055
2020-05-27,116.0430882772615
2020-05-28,118.36677810824685
2020-05-29,116.70601291950382
2020-05-30,116.08990159319879
2020-05-31,119.6616450047514
2020-06-01,122.77223580737858
2020-06-02,121.7881354252855
2020-06-03,112.47652699012164
2020-06-04,111.18596372390218
2020-06-05,110.56775049303701
2020-06-06,110.16162091544552
2020-06-07,115.00120348016216
2020-06-08,120.75861894888669
2020-06-09,118.43981791347552
2020-06-10,113.96200116645345
2020-06-11,118.05284508247053
2020-06-12,112.8370459582282
2020-06-13,109.95333373891063
2020-06-14,114.51766709772929
2020-06-15,118.14771841638475
2020-06-16,116.34060402540865
2020-06-17,117.42789521138205
2020-06-18,112.64020011648445
2020-06-19,108.97977031541441
2020-06-20,111.42322552144059
2020-06-21,115.91977777286849
2020-06-22,115.5388301179084
2020-06-23,117.3631849741443
2020-06-24,115.10202345846973
2020-06-25,119.46237258322589
2020-06-26,111.71610371608581
2020-06-27,115.00171374488379
2020-06-28,114.7620738993106
2020-06-29,115.81101690805052
2020-06-30,117.91622881013957
2020-07-01,117.2577126281653
2020-07-02,115.89623575575632
2020-07-03,112.3473471629937
2020-07-04,109.75716873693827
2020-07-05,110.91526282545348
2020-07-06,115.32763677683626
2020-07-07,116.83549075938245
2020-07-08,117.55048712293458
2020-07-09,113.35736381275913
2020-07-10,112.62680397846457
2020-07-11,114.6289877205371
2020-07-12,114.08829828235211
2020-07-13,111.07825593994012
2020-07-14,110.20614339455955
2020-07-15,107.28154280692468
2020-07-16,111.65686538708844
2020-07-17,106.65376030655753
2020-07-18,111.00563024830726
2020-07-19,113.17172004471156
2020-07-20,118.19654926405858
2020-07-21,117.99482746165924
2020-07-22,113.22378641828388
2020-07-23,109.0458120965279
2020-07-24,107.43495701679859
2020-07-25,108.17407264382939
2020-07-26,108.74872244848372
2020-07-27,111.56198036937725
2020-07-28,116.36465760982013
2020-07-29,108.0842668400696
2020-07-30,107.65230245825138
2020-07-31,103.9174424478919
2020-08-01,106.32104103956081
2020-08-02,110.96303873998687
2020-08-03,111.91893071352312
2020-08-04,113.95508206464477
2020-08-05,106.94460870649513
2020-08-06,108.86621162332072
2020-08-07,104.71632621133837
2020-08-08,107.2881688826501
2020-08-09,109.27104611455064
2020-08-10,104.49259891527204
2020-08-11,106.73807637404822
2020-08-12,108.16577772010649
2020-08-13,110.06033184338278
2020-08-14,107.01437093001121
2020-08-15,106.89635917245381
2020-08-16,104.73372528408751
2020-08-17,112.3332855844755
2020-08-18,115.90278263888536
2020-08-19,110.97926641807383
2020-08-20,106.38581737582905
2020-08-21,100.42029699873792
2020-08-22,105.4715418966845
2020-08-23,114.10729511879995
2020-08-24,113.96117072617935
2020-08-25,114.86660931261838
2020-08-26,111.52735882455215
2020-08-27,104.37847063627393
2020-08-28,106.70111502632439
2020-08-29,102.39157037598164
2020-08-30,105.30347788537313
2020-08-31,109.06271133723557
2020-09-01,111.6822462816368
2020-09-02,109.6737426606353
2020-09-03,106.81050174237828
2020-09-04,102.18093403421736
2020-09-05,100.2075574127291
2020-09-06,104.88001289786175
2020-09-07,106.19929139813185
2020-09-08,104.84760649345262
2020-09-09,102.53148218124255
2020-09-10,101.56664792932477
2020-09-11,97.17022538049429
2020-09-12,97.88175991773413
2020-09-13,99.54111302292348
2020-09-14,106.13712595217264
2020-09-15,108.9637787521613
2020-09-16,112.22169469457182
2020-09-17,102.79471942855795
2020-09-18,100.47391407594219
2020-09-19,104.74300444179273
2020-09-20,105.73069603791805
2020-09-21,107.24864389033098
2020-09-22,112.57986810124328
2020-09-23,107.7325079077583
2020-09-24,101.7903877717907
2020-09-25,98.42662087052932
2020-09-26,102.43941055446354
2020-09-27,106.08175713956649
2020-09-28,104.75463351841918
2020-09-29,104.83306058496686
2020-09-30,106.81369491130856
2020-10-01,105.76354445892623
2020-10-02,101.71713113029824
2020-10-03,104.49880477650487
2020-10-04,107.60886970506277
2020-10-05,104.38379104531029
2020-10-06,106.42475293166237
2020-10-07,107.21803507256992
2020-10-08,103.12598065893839
2020-10-09,97.0093027262647
2020-10-10,100.44896978325153
2020-10-11,106.54579182328197
2020-10-12,112.48340490458892
2020-10-13,105.09377293050777
2020-10-14,112.31692439826446
2020-10-15,103.9259692104598
2020-10-16,105.22440119077221
2020-10-17,107.69311560363974
2020-10-18,110.19552679689733
2020-10-19,110.55074997609559
2020-10-20,107.08815271190264
2020-10-21,108.35136459403607
2020-10-22,103.58261545387963
2020-10-23,96.61047439946049
2020-10-24,108.4662890731224
2020-10-25,110.058858076528
2020-10-26,114.91787751585109
2020-10-27,109.71937584727512
2020-10-28,111.77527101846323
2020-10-29,110.99309585305883
2020-10-30,110.0549747473261
2020-10-31,107.01498628180356
2020-11-01,105.0069735412238
2020-11-02,108.22250502769948
2020-11-03,104.13594622292938
2020-11-04,101.94934221587562
2020-11-05,103.65768982318055
2020-11-06,101.10420602654287
2020-11-07,103.43322275956675
2020-11-08,106.67285763111013
2020-11-09,114.53208500498177
2020-11-10,115.79198907473739
2020-11-11,111.14382508988422
2020-11-12,110.52499289673358
2020-11-13,104.7852353390952
2020-11-14,104.8870831960552
2020-11-15,110.22260578635259
2020-11-16,108.448616823647
2020-11-17,109.8520288680838
2020-11-18,106.02008053879683
2020-11-19,106.1962089746622
2020-11-20,109.54056420680378
2020-11-21,106.21435114886748
2020-11-22,109.51252826168138
2020-11-23,109.50192447901047
2020-11-24,108.57990944079182
2020-11-25,106.21305724517612
2020-11-26,110.11215567590045
2020-11-27,113.43338800163707
2020-11-28,111.36693095502608
2020-11-29,109.73154302099053
2020-11-30,114.11415392043507
2020-12-01,112.98748897711745
2020-12-02,113.59922465040755
2020-12-03,110.69248974269722
2020-12-04,108.99905786888749
2020-12-05,110.44909818015996
2020-12-06,110.25653154761659
2020-12-07,112.10577854486705
2020-12-08,109.27611433706777
2020-12-09,109.5701357317253
2020-12-10,105.36536414590913
2020-12-11,106.37910982799833
2020-12-12,106.06459999993565
2020-12-13,110.7840260174923
2020-12-14,115.0438337489602
2020-12-15,111.79058944977896
2020-12-16,110.23709190953248
2020-12-17,107.42247156305156
2020-12-18,110.0255820587545
2020-12-19,114.78161991935193
2020-12-20,116.74762927755185
2020-12-21,116.02609506298455
2020-12-22,120.00204161634426
2020-12-23,112.37741923842022
2020-12-24,114.99502084114248
2020-12-25,110.1593335426204
2020-12-26,104.23157212261324
2020-12-27,117.64029005456597
2020-12-28,121.81752442082677
2020-12-29,116.69322878029878
2020-12-30,115.87943634291021
2020-12-31,112.72967539285435
2021-01-01,111.76834395711333
2021-01-02,108.73715313955255
2021-01-03,111.73146352168618
2021-01-04,117.29858420393927
2021-01-05,118.64173335791553
2021-01-06,119.85375886786842
2021-01-07,115.67391898513073
2021-01-08,119.18180746771336
2021-01-09,114.23889264524678
2021-01-10,116.9007249044648
2021-01-11,114.02095319403729
2021-01-12,114.25516316342916
2021-01-13,119.03492866583301
2021-01-14,113.4009385390919
2021-01-15,114.33536979840801
2021-01-16,114.54235888756477
2021-01-17,114.36739912554216
2021-01-18,117.53047047472177
2021-01-19,118.1064138754587
2021-01-20,116.6332482893062
2021-01-21,117.27603219844421
2021-01-22,116.78134496477148
2021-01-23,114.82023931105661
2021-01-24,115.40749558238933
2021-01-25,120.10484514998213
2021-01-26,120.74995978539795
2021-01-27,122.05426018983773
2021-01-28,124.76918772660976
2021-01-29,120.82150250153596
2021-01-30,118.35523957998961
2021-01-31,119.21694059236255
2021-02-01,119.33428883332154
2021-02-02,118.97363335534902
2021-02-03,116.8081695318295
2021-02-04,115.58286131632175
2021-02-05,114.50533383038693
2021-02-06,118.3031605823855
2021-02-07,119.15151795810527
2021-02-08,121.47344563763227
2021-02-09,119.56178547122043
2021-02-10,124.16903944325598
2021-02-11,121.28264597202376
2021-02-12,122.8187880707075
2021-02-13,122.24866132893395
2021-02-14,125.93213775578467
2021-02-15,124.53240200352536
2021-02-16,126.09160103286703
2021-02-17,129.89415545688917
2021-02-18,119.70034619609076
2021-02-19,121.10128477552648
2021-02-20,124.25408455692939
2021-02-21,124.4955482120872
2021-02-22,126.91714625123592
2021-02-23,128.86931773091982
2021-02-24,122.97576667789811
2021-02-25,121.43766916472326
2021-02-26,117.03002024508976
2021-02-27,117.03916529944244
2021-02-28,119.35639113777313
2021-03-01,122.95319023388986
2021-03-02,124.82127179934292
2021-03-03,124.54373290373374
2021-03-04,117.73950630823066
2021-03-05,123.17465583003758
2021-03-06,124.51232021793625
2021-03-07,126.10315369869252
2021-03-08,125.41217071167657
2021-03-09,125.50425334187938
2021-03-10,125.3554411666821
2021-03-11,123.0292568843183
2021-03-12,116.19609838997677
2021-03-13,120.9262823999268
2021-03-14,130.53726613019546
2021-03-15,123.61647485368093
2021-03-16,127.80167551201392
2021-03-17,126.04661236938897
2021-03-18,122.18551915891327
2021-03-19,123.88874640914938
2021-03-20,119.27156648519802
2021-03-21,123.01333137591251
2021-03-22,129.27622079542206
2021-03-23,127.18267585439412
2021-03-24,123.94143807785707
2021-03-25,122.07652888724951
2021-03-26,119.3280485881227
2021-03-27,124.58672395288113
2021-03-28,122.51473262696966
2021-03-29,127.67706533540489
2021-03-30,123.93451937711939
2021-03-31,125.52734122823607
2021-04-01,122.22961876318497
2021-04-02,113.96651933675462
2021-04-03,118.51715566281896
2021-04-04,119.72795396473818
2021-04-05,123.22152256914084
2021-04-06,129.3564035759566
2021-04-07,123.12928765867699
2021-04-08,118.82866603762224
2021-04-09,122.94997441735502
2021-04-10,122.41770131411313
2021-04-11,127.97587590025866
2021-04-12,128.4682013689845
2021-04-13,125.19771262124566
2021-04-14,124.12118818645027
2021-04-15,125.0551558707937
2021-04-16,124.0918774543385
2021-04-17,122.50375068048196
2021-04-18,124.08911421265586
2021-04-19,125.69833639841374
2021-04-20,124.76673254118703
2021-04-21,128.97029224398213
2021-04-22,123.7297898097559
2021-04-23,118.10302669397102
2021-04-24,118.73777194147075
2021-04-25,124.17290468556938
2021-04-26,127.50915824975175
2021-04-27,126.45511211895281
2021-04-28,122.78347008904315
2021-04-29,121.1095538826464
2021-04-30,115.46292778442594
2021-05-01,115.35510162176826
2021-05-02,122.79078472688074
2021-05-03,123.85113015961937
2021-05-04,126.07496920877303
2021-05-05,127.23919941616833
2021-05-06,124.2497201638054
2021-05-07,120.81470832227285
2021-05-08,126.04445901286114
2021-05-09,126.4535111877172
2021-05-10,125.35297442316565
2021-05-11,127.3015649747662
2021-05-12,125.34649111836163
2021-05-13,119.31470286283836
2021-05-14,118.65922477147876
2021-05-15,118.96446318546592
2021-05-16,116.51995926655849
2021-05-17,121.5086221390195
2021-05-18,122.80807488501495
2021-05-19,121.02046117820164
2021-05-20,115.19566123748325
2021-05-21,115.54452843900181
2021-05-22,117.66578055905471
2021-05-23,120.93467717375785
2021-05-24,120.4108661783441
2021-05-25,124.32723809026406
2021-05-26,119.22916961733185
2021-05-27,117.72410062813901
2021-05-28,120.40782000934549
2021-05-29,117.51381493147827
2021-05-30,118.8736021356485
2021-05-31,124.83165903260767
2021-06-01,123.0460230712971
2021-06-02,120.63505811381388
2021-06-03,118.9819551140004
2021-06-04,119.79966937110751
2021-06-05,112.93014355714392
2021-06-06,115.76157213278292
2021-06-07,117.7732942777071
2021-06-08,117.95094293724658
2021-06-09,116.6887785043924
2021-06-10,114.19995395094902
2021-06-11,115.4785022587203
2021-06-12,114.09358212155165
2021-06-13,118.17567211710984
2021-06-14,121.8579397682939
2021-06-15,120.00036626577392
2021-06-16,119.53401575346925
2021-06-17,121.17885208755912
2021-06-18,117.81226927540689
2021-06-19,115.16221420242755
2021-06-20,117.60742309577887
2021-06-21,117.73926473862726
2021-06-22,120.3955372799528
2021-06-23,121.04098693629948
2021-06-24,114.9684222918069
2021-06-25,113.44168065866573
2021-06-26,117.36155121726024
2021-06-27,116.85260316125866
2021-06-28,119.73144972280262
2021-06-29,117.35205852164694
2021-06-30,114.99230601654352
2021-07-01,112.8011038574589
2021-07-02,118.01568785915421
2021-07-03,114.79005773910632
2021-07-04,115.23475790690205
2021-07-05,116.66034226381034
2021-07-06,117.78921447627057
2021-07-07,118.3634140196596
2021-07-08,115.39673597104276
2021-07-09,118.22300194419765
2021-07-10,115.89610986669241
2021-07-11,120.08746172561908
2021-07-12,120.16909232587163
2021-07-13,120.58978198325899
2021-07-14,113.70529418377187
2021-07-15,112.21413120836282
2021-07-16,111.1067801302593
2021-07-17,111.38334504280479
2021-07-18,108.75929540288811
2021-07-19,116.62746672328629
2021-07-20,116.17353709447465
2021-07-21,113.9373956986789
2021-07-22,111.4741776039797
2021-07-23,109.90332787462084
2021-07-24,112.02049574111525
2021-07-25,110.71536221887693
2021-07-26,112.38067671197415
2021-07-27,115.67274907628338
2021-07-28,114.70336347082096
2021-07-29,110.98784098320735
2021-07-30,108.35918895496542
2021-07-31,107.81816121851486
2021-08-01,111.58955479474051
2021-08-02,117.53768199601565
2021-08-03,113.89634339567122
2021-08-04,116.97440277497086
2021-08-05,114.49002140241731
2021-08-06,109.60966523561237
2021-08-07,111.91453795947974
2021-08-08,109.26702185030842
2021-08-09,108.89118025985024
2021-08-10,109.42732858361103
2021-08-11,109.9288248649861
2021-08-12,108.32891388251853
2021-08-13,106.5764272281848
2021-08-14,108.58494820945836
2021-08-15,105.86121276831291
2021-08-16,112.70176872648902
2021-08-17,110.2399466969868
2021-08-18,109.24499479813757
2021-08-19,107.46249336112152
2021-08-20,104.2598541165454
2021-08-21,103.6220027385537
2021-08-22,106.34564791911079
2021-08-23,111.28160286637588
2021-08-24,114.3567546601454
2021-08-25,113.62363711110469
2021-08-26,107.43670110093878
2021-08-27,104.84572880565912
2021-08-28,104.67481313139714
2021-08-29,110.10694109389294
2021-08-30,107.43087875670408
2021-08-31,114.15402226645914
2021-09-01,110.6448694195337
2021-09-02,106.50588953835904
2021-09-03,107.04270765347975
2021-09-04,110.18692122302309
2021-09-05,111.80259391643706
2021-09-06,115.60213870415853
2021-09-07,114.43894856254002
2021-09-08,114.83018687363275
2021-09-09,113.0459077954107
2021-09-10,108.3645766329704
2021-09-11,111.5444138238377
2021-09-12,111.72239776045679
2021-09-13,112.9860808775094
2021-09-14,110.59287352031471
2021-09-15,109.34498000806477
2021-09-16,109.54154890318043
2021-09-17,103.79803151803664
2021-09-18,107.6214629356246
2021-09-19,110.50009663775869
2021-09-20,112.870602095051
2021-09-21,107.24054741623995
2021-09-22,108.38398467051901
2021-09-23,108.75965423692215
2021-09-24,104.79506615555779
2021-09-25,106.56732994141298
2021-09-26,103.21687922129564
2021-09-27,110.90689111404387
2021-09-28,110.29006931355104
2021-09-29,112.02503168110078
2021-09-30,103.98309361863807
2021-10-01,106.52704577646419
2021-10-02,106.45647762922923
2021-10-03,111.16113271714362
2021-10-04,110.1261733629135
2021-10-05,110.13199800695227
2021-10-06,115.4437532320102
2021-10-07,107.94681576769082
2021-10-08,104.69087394223448
2021-10-09,105.70689590602498
2021-10-10,106.37979326552944
2021-10-11,113.60784386652364
2021-10-12,117.49700392596417
2021-10-13,111.14687475499751
2021-10-14,104.1212036821278
2021-10-15,107.99877942468095
2021-10-16,110.64539824739464
2021-10-17,113.12838468870504
2021-10-18,116.39476396305379
2021-10-19,112.31243506365338
2021-10-20,110.6037021158058
2021-10-21,104.95994875774423
2021-10-22,102.06966463963622
2021-10-23,108.17574672761403
2021-10-24,108.63623750177825
2021-10-25,117.6445716689512
2021-10-26,115.41495109271355
2021-10-27,110.92246928668386
2021-10-28,110.80921289622864
2021-10-29,112.73382547423323
2021-10-30,111.4889301518386
2021-10-31,108.892356918021
2021-11-01,113.27842958107303
2021-11-02,117.23370038534304
2021-11-03,112.33833924633115
2021-11-04,107.77582049520745
2021-11-05,109.89609190612974
2021-11-06,109.83458268476154
2021-11-07,108.87168410445253
2021-11-08,111.75615745438579
2021-11-09,111.66772771567038
2021-11-10,112.46493144566067
2021-11-11,110.4220006709875
2021-11-12,111.6847066525394
2021-11-13,112.37722991070554
2021-11-14,109.14692775367243
2021-11-15,114.25135955364797
2021-11-16,117.22304336680709
2021-11-17,115.51920441706339
2021-11-18,114.38502461150033
2021-11-19,109.46737182272298
2021-11-20,107.79358828611679
2021-11-21,114.00891235413322
2021-11-22,112.98321919376744
2021-11-23,109.54946288362213
2021-11-24,114.35469260698676
2021-11-25,110.02136549521504
2021-11-26,108.82469869976431
2021-11-27,106.91878649518586
2021-11-28,108.52612101407563
2021-11-29,111.07426544319007
2021-11-30,113.80078452977746
2021-12-01,114.94022300753717
2021-12-02,106.85019340234881
2021-12-03,110.73579331573957
2021-12-04,108.76228028078722
2021-12-05,110.45565193733584
2021-12-06,116.98112450715428
2021-12-07,117.43219634552906
2021-12-08,112.18487484348496
2021-12-09,116.66662129057077
2021-12-10,111.19716900791204
2021-12-11,113.0909861254504
2021-12-12,115.92743211650843
2021-12-13,121.58207322025058
2021-12-14,118.90215163653906
2021-12-15,119.71977471274991
2021-12-16,113.80326994123132
2021-12-17,115.60072216934968
2021-12-18,112.92163403545975
2021-12-19,115.05221768328909
2021-12-20,123.04399339168995
2021-12-21,122.02139496071138
2021-12-22,119.32682120510725
2021-12-23,121.71324606576617
2021-12-24,117.47206000015679
2021-12-25,114.14836475583812
2021-12-26,118.89771103926996
2021-12-27,117.50224255772898
2021-12-28,122.44852083551208
2021-12-29,122.85480500352219
2021-12-30,116.70445805144718
2021-12-31,113.61372089440322
2022-01-01,115.70556771199956
2022-01-02,118.33878631945318
2022-01-03,118.40830281999968
2022-01-04,122.03011991002256
2022-01-05,115.18748643007538
2022-01-06,114.60721320257588
2022-01-07,113.95374541675952
2022-01-08,115.33558945856073
2022-01-09,119.54114901901185
2022-01-10,118.88016828392057
2022-01-11,122.88559675693843
2022-01-12,120.79837944532827
2022-01-13,116.92114292219404
2022-01-14,113.08346564371857
2022-01-15,113.32245814467001
2022-01-16,119.47629922959935
2022-01-17,120.12020551841609
2022-01-18,122.6740910722064
2022-01-19,124.41995041948974
2022-01-20,123.17514402350666
2022-01-21,123.49858019084219
2022-01-22,120.2980669005683
2022-01-23,119.24228497827836
2022-01-24,125.57370502066469
2022-01-25,126.0517531764438
2022-01-26,126.50510467348929
2022-01-27,122.03067133338722
2022-01-28,122.70044968695592
2022-01-29,123.40299971656177
2022-01-30,125.55145794817014
2022-01-31,127.36378002570041
2022-02-01,127.54241801253562
2022-02-02,125.42381333324992
2022-02-03,122.68019270999622
2022-02-04,122.98657599550097
2022-02-05,120.65636532353577
2022-02-06,127.53053824226893
2022-02-07,127.15516842538574
2022-02-08,129.4468048572477
2022-02-09,125.89031176049778
2022-02-10,122.1924709602113
